_id,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,X,Y,LONGITUDE,LATITUDE,OBJECTID,FTH_PRIORITY,FTH_ORGANIZATION,FTH_FAITH,FTH_DENOMINATION,FTH_GROUPING,FTH_PHONE,FTH_EXTENSION,FTH_FAX,FTH_CELL,FTH_HOME,FTH_SALUTATION,FTH_FIRST_NAME,FTH_LAST_NAME,FTH_POSITION,FTH_EMAIL,FTH_CONTACT,FTH_WEBSITE,FTH_FORUM,WARD_NAME,WARD_NUMBER,COMM_COUNCIL_NAME,COMM_COUNCIL_CODE,NEIGHBOURHOOD_NAME,geometry
1281,8237040,129,Waverley Rd,129 Waverley Rd,M4L3T4,former TORONTO,Toronto,Waverly Road Baptist Church,109001,8236999,129,,,,4638,,,,,1274,,Waverly Baptist Church,Christian,,,4166943054,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,The Beaches (63),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3011613870675, 43.6710215862112]]}"
1282,762738,8,Amroth Ave,8 Amroth Ave,M4C4H2,former TORONTO,Toronto,Toronto Chinese Logos Baptist,109001,14016167,8,,,,2884,,,,,1275,,Toronto Chinese Logos Baptis,Christian,,,4166908306,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,East End-Danforth (62),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3110162817648, 43.68356545350991]]}"
1283,8211522,2237,Danforth Ave,2237 Danforth Ave,M4C1K4,former TORONTO,Toronto,,115001,8211501,2237,,,,86,,,,,1276,,The Danforth Gospel Hall,Christian,,,4166916223,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,East End-Danforth (62),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3089357112446, 43.6863255212729]]}"
1284,8211609,2170,Danforth Ave,2170 Danforth Ave,M4C1K3,former TORONTO,Toronto,,115001,8211501,2170,,,,86,,,,,1277,8,Subud - Toronto,Muslim,,,(416) 421-0929,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,East End-Danforth (62),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3105424884996, 43.686528168591]]}"
1285,790221,2007,Danforth Ave,2007 Danforth Ave,M4C1J7,former TORONTO,Toronto,,112001,1139518,2007,,,,86,,,,,1278,,The Hubbard Danetics,Christian,,,4166900773,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Woodbine Corridor (64),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3143770884951, 43.6851062050524]]}"
1286,8152779,1849,Danforth Ave,1849 Danforth Ave,M4C1J3,former TORONTO,Toronto,The Cdn Korean Presbyterian,109001,8152761,1849,,,,86,,,,,1279,,The Cdn Korean Presbyterian,Christian,,,,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Woodbine Corridor (64),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3176388336478, 43.68441999293]]}"
1287,7777631,14,Ladysmith Ave,14 Ladysmith Ave,M4J4H7,former TORONTO,Toronto,Sunnatul Jamaat Of Ontario,109001,7777625,14,,,,3798,,,,,1280,8,Masjid Al-Taqwa,Muslim,,,(416) 406-6282,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Greenwood-Coxwell (65),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3313447804237, 43.6809376195381]]}"
1288,7777631,14,Ladysmith Ave,14 Ladysmith Ave,M4J4H7,former TORONTO,Toronto,Sunnatul Jamaat Of Ontario,109001,7777625,14,,,,3798,,,,,1281,8,Masjid Ut Tazwa,Muslim,,,,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Greenwood-Coxwell (65),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3313447804237, 43.6809376195381]]}"
1289,7777631,14,Ladysmith Ave,14 Ladysmith Ave,M4J4H7,former TORONTO,Toronto,Sunnatul Jamaat Of Ontario,109001,7777625,14,,,,3798,,,,,1282,,Masjid Ut Tazwa,Muslim,,,,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Greenwood-Coxwell (65),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3313447804237, 43.6809376195381]]}"
1290,7570193,846A,Pape Ave,846A Pape Ave,M4K3T6,EAST YORK,Toronto,,115001,7570184,846,A,,,280,,,,,1283,,Greek Orthodox Mission,Orthodox,,,4164614623,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Broadview North (57),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3469756888133, 43.6837253012818]]}"
1291,7939812,1015,Danforth Ave,1015 Danforth Ave,M4J1M1,former TORONTO,Toronto,Jamiatul Muslemin Of Toronto,109001,10010625,1015,,,,86,,,,,1284,8,Madina Masjid,Muslim,,,(416) 465-7833,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Blake-Jones (69),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.33607116841881, 43.6804086381552]]}"
1292,7939812,1015,Danforth Ave,1015 Danforth Ave,M4J1M1,former TORONTO,Toronto,Jamiatul Muslemin Of Toronto,109001,10010625,1015,,,,86,,,,,1285,,Jamiatul Muslemin Of Toronto,Muslim,,,4164657833,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Blake-Jones (69),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.33607116841881, 43.6804086381552]]}"
1293,8822751,562,Jones Ave,562 Jones Ave,M4J3H1,former TORONTO,Toronto,Trustees Of Estonian Mission,109001,8822700,562,,,,3752,,,,,1286,,Trustees Of Estonian Mission,Christian,,,,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Blake-Jones (69),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3398167521753, 43.6784750742632]]}"
1294,7792759,31,Eastwood Rd,31 Eastwood Rd,M4L2C4,former TORONTO,Toronto,Toronto Formosan Presbyterian Church,109001,14021748,31,,,,3362,,,,,1287,,Toronto Formosan Presbyteria,Christian,,,,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Woodbine Corridor (64),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3181405760408, 43.6729242504969]]}"
1295,858172,236,Rhodes Ave,236 Rhodes Ave,M4L 3A1,former TORONTO,Toronto,The Rhodes Ave Corps,109001,30017463,236,,,,4272,,,,,1288,,The Salvation Army,Christian,,,4164664369,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Greenwood-Coxwell (65),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.32028099986901, 43.6715515671899]]}"
1296,858132,182,Rhodes Ave,182 Rhodes Ave,M4L 3A1,former TORONTO,Toronto,,109001,30017463,182,,,,4272,,,,,1289,50,Faith Mosque,Muslim,,,(416) 462-1401,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Greenwood-Coxwell (65),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.31970193186211, 43.6702824223958]]}"
1297,858132,182,Rhodes Ave,182 Rhodes Ave,M4L 3A1,former TORONTO,Toronto,,109001,30017463,182,,,,4272,,,,,1290,,Islamic Foundation,Muslim,,,,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Greenwood-Coxwell (65),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.31970193186211, 43.6702824223958]]}"
1298,858012,17,Rhodes Ave,17 Rhodes Ave,M4L2Z8,former TORONTO,Toronto,Toronto Gospel Lighthouse Church,109001,14022592,17,,,,4272,,,,,1291,,Toronto Gospel Lighthouse,Christian,,,,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Greenwood-Coxwell (65),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3176401773068, 43.6669521432096]]}"
1299,3369576,1014,Queen St E,1014 Queen St E,M4M1K1,former TORONTO,Toronto,,107010,3369595,1014,,,,4237,,,,,1292,,The Living Room,Christian,,,,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,South Riverdale (70),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3390432749583, 43.661553839422]]}"
1300,855691,875,Queen St E,875 Queen St E,M4M1J2,former TORONTO,Toronto,Woodgreen United Church,109001,1143652,875,,,,4237,,,,,1293,,Woodgreen United Church,Christian,,,4164611105,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,South Riverdale (70),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3430767591014, 43.6601293231422]]}"
1301,851590,267-269,Pape Ave,267-269 Pape Ave,M4M2W6,former TORONTO,Toronto,,109001,1142642,267,,269,,280,,,,,1294,,Shromani Sikh Society,Sikh,,,,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,South Riverdale (70),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3393676816485, 43.66639818581191]]}"
1302,11585711,1117,Gerrard St E,1117 Gerrard St E,M4M1Z9,former TORONTO,Toronto,Riverdale United Church,109001,11585548,1117,,,,3495,,,,,1295,,United Church Canada,Christian,,,4164665974,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,South Riverdale (70),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3334843513356, 43.6694533973928]]}"
1303,7571504,336,Pape Ave,336 Pape Ave,M4M2W7,former TORONTO,Toronto,,109001,20061910,336,,,,280,,,,,1296,,Canadian Turkish Islamic Cen,Muslim,,,,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,South Riverdale (70),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3404345240789, 43.6676584984258]]}"
1304,859423,203,River St,203 River St,M5A3P9,former TORONTO,Toronto,Serbian Eastern Orthodox,109001,1143128,203,,,,4289,,,,,1297,,Serbian Eastern,Orthodox,,,,,,,,,,,,,,,,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Cabbagetown-South StJamestown (71),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3591276176916, 43.663930982493]]}"
1305,3872900,200,Boulton Ave,200 Boulton Ave,,former TORONTO,Toronto,Toronto Chinese Alliance,109001,14025148,200,,,,3039,,,,,1298,,Toronto Chinese Alliance,Christian,,,4164612907,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,South Riverdale (70),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3492756887772, 43.6649367023414]]}"
1306,7651184,40,Oak St,40 Oak St,M5A2C6,former TORONTO,Toronto,,109001,20235193,40,,,,9750,,,,,1299,,Toronto Christian Resource C,Christian,,,4163634234,,,,,,,,,,,,,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Regent Park (72),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3651923338904, 43.6612091608798]]}"
1307,7666567,240,Parliament St,240 Parliament St,M5A3A4,former TORONTO,Toronto,,107010,7666562,240,,,,4162,,,,,1300,50,Masjid Omar Bin Al Khatta,Muslim,,,(416) 861-9288,,,,,,,,,,,,,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Moss Park (73),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3656095503818, 43.6574747056595]]}"
1308,14208004,242,Parliament St,242 Parliament St,M5A3A4,former TORONTO,Toronto,,115001,7666562,242,,,,4162,,,,,1301,,Toronto Dominion Muslim Comm,Muslim,,,4168619288,,,,,,,,,,,,,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Moss Park (73),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3656309631242, 43.6575296840656]]}"
1309,14210739,100,Bond St,100 Bond St,M5B1X8,former TORONTO,Toronto,,115001,14674481,100,,,,3029,,,,,1302,50,Downtown Mosque,Muslim,,,(416) 596-6584,,,,,,,,,,,,,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Church-Yonge Corridor (75),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.378720626753, 43.6565214253355]]}"
1310,773901,98,Bond St,98 Bond St,M5B1X8,former TORONTO,Toronto,,107010,14674480,98,,,,3029,,,,,1303,,The Islamic Centre,Muslim,,,,,,,,,,,,,,,,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Church-Yonge Corridor (75),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3786318766476, 43.6565123747996]]}"
1311,773909,115,Bond St,115 Bond St,M5B1Y2,former TORONTO,Toronto,St Georges Greek Orthodox,109001,14021114,115,,,,3029,,,,,1304,,St Georges Greek Orthodox Ch,Orthodox,,,,,,,,,,,,,,,,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Church-Yonge Corridor (75),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3784803549934, 43.6573155663124]]}"
1312,867309,355,Sherbourne St,355 Sherbourne St,,former TORONTO,Toronto,St Lukes Congregation of the United Chur,109001,1143580,355,,,,4391,,,,,1305,,Trustees Of St Lukes Church,Christian,,,4169249619,,,,,,,,,,,,,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Moss Park (73),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3726261433134, 43.6630276575031]]}"
1313,7673812,188,Carlton St,188 Carlton St,M5A2K8,former TORONTO,Toronto,St Peters Anglican Church,109001,7673808,188,,,,3116,,,,,1306,,Urban Cornerstone Church,Christian,,,4169614781,,,,,,,,,,,,,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Cabbagetown-South StJamestown (71),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.37197707482, 43.6638318052157]]}"
1314,8540541,621,Sherbourne St,621 Sherbourne St,M4X1L7,former TORONTO,Toronto,,115001,8540536,621,,,,4391,,,,,1307,,Trinity Evangelical Lutheran,Christian,,,,,,,,,,,,,,,,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,North StJamestown (74),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3763736093486, 43.6718445541128]]}"
1315,8540539,619,Sherbourne St,619 Sherbourne St,M4X1L7,former TORONTO,Toronto,Trinity Evangelical Lutheran,109001,8540536,619,,,,4391,,,,,1308,,Trinity Evangelical Lutheran,Christian,,,4169219417,,,,,,,,,,,,,Toronto Centre (13),13,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,North StJamestown (74),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3761399534793, 43.6717887629945]]}"
1316,789628,310,Danforth Ave,310 Danforth Ave,M4K1N6,former TORONTO,Toronto,Eastminister United Church,109001,1140720,310,,,,86,,,,,1309,,United Church Canada,Christian,,,,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Playter Estates-Danforth (67),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3537258057305, 43.6775505519117]]}"
1317,29341,19,Mortimer Ave,19 Mortimer Ave,M4K1Z9,EAST YORK,Toronto,The Ont Conference,109001,1898,19,,,,259,,,,,1310,,Toronto Japanese Seventh Day,Christian,,,,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Broadview North (57),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3554431001408, 43.6839634528442]]}"
1318,4223662,2,Overlea Blvd,2 Overlea Blvd,M4H1P4,EAST YORK,Toronto,,104008,4173387,2,,,,278,,,,,1311,,The Salvation Army,Christian,,,4164673178,,,,,,,,,,,,,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,Thorncliffe Park (55),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3531290911717, 43.7025505476911]]}"
1319,23268,152,Floyd Ave,152 Floyd Ave,M4K2B7,EAST YORK,Toronto,Trustees Of Westminster,109001,20042964,152,,,,145,,,,,1312,,Westminster Presbyterian Chu,Christian,,,4164252214,,,,,,,,,,,,,Toronto-Danforth (14),14,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Broadview North (57),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3492626170451, 43.6875199142047]]}"
1320,17281,63,Barker Ave,63 Barker Ave,M4C2N5,EAST YORK,Toronto,East Toronto Church of God,109001,1386,63,,,,9725,,,,,1313,8,Bait-Ul-Haneef,Muslim,,,,,,,,,,,,,,,,Beaches-East York (19),19,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Danforth Village - East York (59),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3218967541906, 43.6928450810818]]}"
1321,31116,80,Overlea Blvd,80 Overlea Blvd,M4H1C5,EAST YORK,Toronto,,109001,500,80,,,,278,,,,,1314,,Don Mills Jamat Khanan,Muslim,,,,,,,,,,,,,,,,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,Thorncliffe Park (55),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3400549162089, 43.7087769226673]]}"
1322,31117,86,Overlea Blvd,86 Overlea Blvd,M4H1C6,EAST YORK,Toronto,,104008,500,86,,,,278,,,,,1315,,Toronto Orthodox Academy,Christian,,,,,,,,,,,,,,,,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,Thorncliffe Park (55),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3395513385904, 43.7089305616405]]}"
1323,8680823,4,Thorncliffe Park Dr,4 Thorncliffe Park Dr,M4H1H1,EAST YORK,Toronto,,115001,8680820,4,,,,354,,,,,1316,12,Masjid Dar Al Salam,Muslim,,,(416) 467-0786,,,,,,,,,,,,,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,Thorncliffe Park (55),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3509147455975, 43.706171864224]]}"
1324,8680823,4,Thorncliffe Park Dr,4 Thorncliffe Park Dr,M4H1H1,EAST YORK,Toronto,,115001,8680820,4,,,,354,,,,,1317,12,The Thorncliffe Mosque,Muslim,,,,,,,,,,,,,,,,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,Thorncliffe Park (55),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3509147455975, 43.706171864224]]}"
1325,11541936,50,Gervais Dr,50 Gervais Dr,M3C1Z3,NORTH YORK,Toronto,,115001,11541930,50,,,,5682,,,,,1318,,The Church Army,Christian,,,,,,,,,,,,,,,,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,Banbury-Don Mills (42),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3383117444287, 43.7253239692133]]}"
1326,9694464,132,Railside Rd,132 Railside Rd,M3A1A3,NORTH YORK,Toronto,,115001,9694462,132,,,,6491,,,,,1319,12,Masjid Al-Ansar,Muslim,,,(416) 391-4432,,,,,,,,,,,,,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3266247993167, 43.7365294049413]]}"
1327,9694476,10,Codeco Crt,10 Codeco Crt,M3A1A2,NORTH YORK,Toronto,,115001,9694472,10,,,,5245,,,,,1320,12,Al-Hudu Islamic Centre,Muslim,,,(416) 446-0935,,,,,,,,,,,,,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3297294700587, 43.7361344447265]]}"
1328,4709519,230,The Donway W,230 The Donway W,M3B2V8,NORTH YORK,Toronto,United Church Canada,109001,30004508,230,,,,6882,,,,,1321,,United Church Canada,Christian,,,,,,,,,,,,,,,,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,Banbury-Don Mills (42),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3473820409793, 43.7388557392203]]}"
1329,496696,30,Carnforth Rd,30 Carnforth Rd,M4A2K7,NORTH YORK,Toronto,,113001,442615,30,,,,5126,,,,,1322,12,Sri Durga Hindu Temple,Hindu,,,(416) 759-9648,,,,,,,,,,,,,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.31620426544562, 43.7399599519799]]}"
1330,11631546,1315,Lawrence Ave E,1315 Lawrence Ave E,M3A3R3,NORTH YORK,Toronto,,115001,11631544,1315,,,,3828,,,,,1323,12,Jews For Jesus,Jewish,,,(416) 444-7020,,,,,,,,,,,,,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,Victoria Village (43),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3229558243589, 43.7402250375753]]}"
1331,8292439,81,Curlew Dr,81 Curlew Dr,M3A2P8,NORTH YORK,Toronto,Toronto Somang Korean Presbyterian Ch,109001,8292440,81,,,,5311,,,,,1324,,Toronto Omang Korean Presbyt,Christian,,,,,,,,,,,,,,,,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,Parkwoods-Donalda (45),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3163942286998, 43.7421452754288]]}"
1332,535629,1,Laurentide Dr,1 Laurentide Dr,M3A3C6,NORTH YORK,Toronto,The Church Of Our Saviour,109001,440967,1,,,,6023,,,,,1325,,The Church Of Our Savior,Christian,,,,,,,,,,,,,,,,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,Parkwoods-Donalda (45),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3371814180168, 43.7516323827688]]}"
1333,14203340,67,Scarsdale Rd,67 Scarsdale Rd,M3B2R2,NORTH YORK,Toronto,,115001,14627786,67,,,,6662,,,,,1326,,Toronto Korean Church,Christian,,,4164475963,,,,,,,,,,,,,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,Banbury-Don Mills (42),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3536731399956, 43.7490535092344]]}"
1334,11541987,139,Bond Ave,139 Bond Ave,M3B1M1,NORTH YORK,Toronto,,115001,11541986,139,,,,4997,,,,,1327,,The Korean Open Door,Christian,,,,,,,,,,,,,,,,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,Banbury-Don Mills (42),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3480988782064, 43.745442657946306]]}"
1335,546924,120,Old Colony Rd,120 Old Colony Rd,M2L 2K2,NORTH YORK,Toronto,Temple Emanuel,109001,440078,120,,,,6323,,,,,1328,,Temple Emanuel,Jewish,,,,,,,,,,,,,,,,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,StAndrew-Windfields (40),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3741984592177, 43.7599284794977]]}"
1336,4833176,220,Duncan Mill Rd,220 Duncan Mill Rd,M3B 3J5,NORTH YORK,Toronto,,112001,30005251,220,,,,5455,,,,,1329,,The Pentacosta Assemblies,Christian,,,,,,,,,,,,,,,,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,StAndrew-Windfields (40),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3528039776317, 43.7622578372184]]}"
1337,4833176,220,Duncan Mill Rd,220 Duncan Mill Rd,M3B 3J5,NORTH YORK,Toronto,,112001,30005251,220,,,,5455,,,,,1330,,Toronto Chinese Pentecostal,Christian,,,,,,,,,,,,,,,,Don Valley East (16),16,NORTH YORK COMMUNITY COUNCIL,NO,StAndrew-Windfields (40),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3528039776317, 43.7622578372184]]}"
1338,11129855,671,Sheppard Ave E,671 Sheppard Ave E,M2K1B6,NORTH YORK,Toronto,The Church Of The Torontonia,109001,11129851,671,,,,6698,,,,,1331,,The Church Of The Torontonia,Christian,,,4162217610,,,,,,,,,,,,,Don Valley North (17),17,NORTH YORK COMMUNITY COUNCIL,NO,Bayview Village (52),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3792546700262, 43.7684291389415]]}"
1339,502694,225,Consumers Rd,225 Consumers Rd,M2J4G9,NORTH YORK,Toronto,,104008,438551,225,,,,5264,,,,,1332,,Toronto Northwest Chinese,Christian,,,,,,,,,,,,,,,,Don Valley North (17),17,NORTH YORK COMMUNITY COUNCIL,NO,Henry Farm (53),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.332387043585, 43.7714751151889]]}"
1340,9602782,260,Yorkland Blvd,260 Yorkland Blvd,M2J1R7,NORTH YORK,Toronto,,115001,9602781,260,,,,7150,,,,,1333,,The Garden Church,Christian,,,4164909060,,,,,,,,,,,,,Don Valley North (17),17,NORTH YORK COMMUNITY COUNCIL,NO,Henry Farm (53),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3353974435997, 43.7724925266613]]}"
1341,572010,2712,Victoria Park Ave,2712 Victoria Park Ave,M2J4A7,NORTH YORK,Toronto,Victoria Park Presbyterian,109001,106816,2712,,,,370,,,,,1334,,Victoria Park Associated Pre,Christian,,,,,,,,,,,,,,,,Don Valley North (17),17,NORTH YORK COMMUNITY COUNCIL,NO,Pleasant View (46),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3278422085776, 43.7841728913255]]}"
1342,383795,14,Scotswood Rd,14 Scotswood Rd,M1R3N2,SCARBOROUGH,Toronto,Trustees Of West Ellesmere,109001,109422,14,,,,8907,,,,,1335,,West Ellesmere United Church,Christian,,,,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Wexford/Maryvale (119),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3074728638314, 43.7583942905615]]}"
1343,396045,1355,Warden Ave,1355 Warden Ave,M1R2R9,SCARBOROUGH,Toronto,Toronto Free Presbyterian,109001,109670,1355,,,,9187,,,,,1336,,The Church Of Pentecost,Christian,,,4167551948,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Wexford/Maryvale (119),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2985686904702, 43.7558251814826]]}"
1344,13377066,1780,Birchmount Rd,1780 Birchmount Rd,M1P2H8,SCARBOROUGH,Toronto,,115001,20054774,1780,,,,7365,,,,,1337,,The Church Assembly,Christian,,,,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Wexford/Maryvale (119),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2920555548364, 43.7649086026428]]}"
